"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2024-03-23T08:00:00.000Z","2024-03-23T08:15:00.000Z","1395.09998"
"2024-03-23T08:15:00.000Z","2024-03-23T08:30:00.000Z","1406.48999"
"2024-03-23T08:30:00.000Z","2024-03-23T08:45:00.000Z","1407.87"
"2024-03-23T08:45:00.000Z","2024-03-23T09:00:00.000Z","1423.59998"
"2024-03-23T09:00:00.000Z","2024-03-23T09:15:00.000Z","1393.5"
"2024-03-23T09:15:00.000Z","2024-03-23T09:30:00.000Z","1385.40002"
"2024-03-23T09:30:00.000Z","2024-03-23T09:45:00.000Z","1384.30005"
"2024-03-23T09:45:00.000Z","2024-03-23T10:00:00.000Z","1410.23999"
"2024-03-23T10:00:00.000Z","2024-03-23T10:15:00.000Z","1432.5"
"2024-03-23T10:15:00.000Z","2024-03-23T10:30:00.000Z","1440.66003"
"2024-03-23T10:30:00.000Z","2024-03-23T10:45:00.000Z","1449.89001"
"2024-03-23T10:45:00.000Z","2024-03-23T11:00:00.000Z","1451.96997"
"2024-03-23T11:00:00.000Z","2024-03-23T11:15:00.000Z","1488.73999"
"2024-03-23T11:15:00.000Z","2024-03-23T11:30:00.000Z","1517.43005"
"2024-03-23T11:30:00.000Z","2024-03-23T11:45:00.000Z","1558.39001"
"2024-03-23T11:45:00.000Z","2024-03-23T12:00:00.000Z","1540.53003"
"2024-03-23T12:00:00.000Z","2024-03-23T12:15:00.000Z","1534.88"
"2024-03-23T12:15:00.000Z","2024-03-23T12:30:00.000Z","1542.58997"
"2024-03-23T12:30:00.000Z","2024-03-23T12:45:00.000Z","1572.96997"
"2024-03-23T12:45:00.000Z","2024-03-23T13:00:00.000Z","1597.96997"
"2024-03-23T13:00:00.000Z","2024-03-23T13:15:00.000Z","1580.90002"
"2024-03-23T13:15:00.000Z","2024-03-23T13:30:00.000Z","1612.85999"
"2024-03-23T13:30:00.000Z","2024-03-23T13:45:00.000Z","1698.62"
"2024-03-23T13:45:00.000Z","2024-03-23T14:00:00.000Z","1672.12"
"2024-03-23T14:00:00.000Z","2024-03-23T14:15:00.000Z","1657.81006"
"2024-03-23T14:15:00.000Z","2024-03-23T14:30:00.000Z","1643.59998"
"2024-03-23T14:30:00.000Z","2024-03-23T14:45:00.000Z","1609.34998"
"2024-03-23T14:45:00.000Z","2024-03-23T15:00:00.000Z","1613.19995"
"2024-03-23T15:00:00.000Z","2024-03-23T15:15:00.000Z","1557.87"
"2024-03-23T15:15:00.000Z","2024-03-23T15:30:00.000Z","1558.26001"
"2024-03-23T15:30:00.000Z","2024-03-23T15:45:00.000Z","1545.14001"
"2024-03-23T15:45:00.000Z","2024-03-23T16:00:00.000Z","1515.97998"
"2024-03-23T16:00:00.000Z","2024-03-23T16:15:00.000Z","1460"
"2024-03-23T16:15:00.000Z","2024-03-23T16:30:00.000Z","1517.06006"
"2024-03-23T16:30:00.000Z","2024-03-23T16:45:00.000Z","1551.56006"
"2024-03-23T16:45:00.000Z","2024-03-23T17:00:00.000Z","1575.94995"
"2024-03-23T17:00:00.000Z","2024-03-23T17:15:00.000Z","1610.23999"
"2024-03-23T17:15:00.000Z","2024-03-23T17:30:00.000Z","1665.47998"
"2024-03-23T17:30:00.000Z","2024-03-23T17:45:00.000Z","1731.43005"
"2024-03-23T17:45:00.000Z","2024-03-23T18:00:00.000Z","1736.59998"
"2024-03-23T18:00:00.000Z","2024-03-23T18:15:00.000Z","1716.54004"
"2024-03-23T18:15:00.000Z","2024-03-23T18:30:00.000Z","1700.47998"
"2024-03-23T18:30:00.000Z","2024-03-23T18:45:00.000Z","1638.90002"
"2024-03-23T18:45:00.000Z","2024-03-23T19:00:00.000Z","1602.54004"
"2024-03-23T19:00:00.000Z","2024-03-23T19:15:00.000Z","1617.22998"
"2024-03-23T19:15:00.000Z","2024-03-23T19:30:00.000Z","1641.37"
"2024-03-23T19:30:00.000Z","2024-03-23T19:45:00.000Z","1650.87"
"2024-03-23T19:45:00.000Z","2024-03-23T20:00:00.000Z","1637.31006"
"2024-03-23T20:00:00.000Z","2024-03-23T20:15:00.000Z","1614.56995"
"2024-03-23T20:15:00.000Z","2024-03-23T20:30:00.000Z","1594.41003"
"2024-03-23T20:30:00.000Z","2024-03-23T20:45:00.000Z","1600.29004"
"2024-03-23T20:45:00.000Z","2024-03-23T21:00:00.000Z","1611.77002"
"2024-03-23T21:00:00.000Z","2024-03-23T21:15:00.000Z","1592.17004"
"2024-03-23T21:15:00.000Z","2024-03-23T21:30:00.000Z","1553.56995"
"2024-03-23T21:30:00.000Z","2024-03-23T21:45:00.000Z","1539.23999"
"2024-03-23T21:45:00.000Z","2024-03-23T22:00:00.000Z","1518.41003"
"2024-03-23T22:00:00.000Z","2024-03-23T22:15:00.000Z","1503.59998"
"2024-03-23T22:15:00.000Z","2024-03-23T22:30:00.000Z","1468.93005"
"2024-03-23T22:30:00.000Z","2024-03-23T22:45:00.000Z","1433.30005"
"2024-03-23T22:45:00.000Z","2024-03-23T23:00:00.000Z","1417.63"
"2024-03-23T23:00:00.000Z","2024-03-23T23:15:00.000Z","1409.93005"
"2024-03-23T23:15:00.000Z","2024-03-23T23:30:00.000Z","1371.51001"
"2024-03-23T23:30:00.000Z","2024-03-23T23:45:00.000Z","1335.80005"
"2024-03-23T23:45:00.000Z","2024-03-24T00:00:00.000Z","1243.06995"
"2024-03-24T00:00:00.000Z","2024-03-24T00:15:00.000Z","1242.64001"
"2024-03-24T00:15:00.000Z","2024-03-24T00:30:00.000Z","1262.87"
"2024-03-24T00:30:00.000Z","2024-03-24T00:45:00.000Z","1266"
"2024-03-24T00:45:00.000Z","2024-03-24T01:00:00.000Z","1239.46997"
"2024-03-24T01:00:00.000Z","2024-03-24T01:15:00.000Z","1236.33997"
"2024-03-24T01:15:00.000Z","2024-03-24T01:30:00.000Z","1245.43005"
"2024-03-24T01:30:00.000Z","2024-03-24T01:45:00.000Z","1242.59998"
"2024-03-24T01:45:00.000Z","2024-03-24T02:00:00.000Z","1220.31006"
"2024-03-24T02:00:00.000Z","2024-03-24T02:15:00.000Z","1196.27002"
"2024-03-24T02:15:00.000Z","2024-03-24T02:30:00.000Z","1195.63"
"2024-03-24T02:30:00.000Z","2024-03-24T02:45:00.000Z","1189.69995"
"2024-03-24T02:45:00.000Z","2024-03-24T03:00:00.000Z","1189.87"
"2024-03-24T03:00:00.000Z","2024-03-24T03:15:00.000Z","1188.09998"
"2024-03-24T03:15:00.000Z","2024-03-24T03:30:00.000Z","1211.06995"
"2024-03-24T03:30:00.000Z","2024-03-24T03:45:00.000Z","1204"
"2024-03-24T03:45:00.000Z","2024-03-24T04:00:00.000Z","1193.67004"
"2024-03-24T04:00:00.000Z","2024-03-24T04:15:00.000Z","1176.09998"
"2024-03-24T04:15:00.000Z","2024-03-24T04:30:00.000Z","1154.73999"
"2024-03-24T04:30:00.000Z","2024-03-24T04:45:00.000Z","1139.22998"
"2024-03-24T04:45:00.000Z","2024-03-24T05:00:00.000Z","1115.20996"
"2024-03-24T05:00:00.000Z","2024-03-24T05:15:00.000Z","1013.40002"
"2024-03-24T05:15:00.000Z","2024-03-24T05:30:00.000Z","1051.52002"
"2024-03-24T05:30:00.000Z","2024-03-24T05:45:00.000Z","1053.93005"
"2024-03-24T05:45:00.000Z","2024-03-24T06:00:00.000Z","1015.09998"
"2024-03-24T06:00:00.000Z","2024-03-24T06:15:00.000Z","971"
"2024-03-24T06:15:00.000Z","2024-03-24T06:30:00.000Z","948.66998"
"2024-03-24T06:30:00.000Z","2024-03-24T06:45:00.000Z","921.70001"
"2024-03-24T06:45:00.000Z","2024-03-24T07:00:00.000Z","861.37"
"2024-03-24T07:00:00.000Z","2024-03-24T07:15:00.000Z","794.60999"
"2024-03-24T07:15:00.000Z","2024-03-24T07:30:00.000Z","740.88"
"2024-03-24T07:30:00.000Z","2024-03-24T07:45:00.000Z","699.21002"
"2024-03-24T07:45:00.000Z","2024-03-24T08:00:00.000Z","637.03998"
"2024-03-24T08:00:00.000Z","2024-03-24T08:15:00.000Z","563.64001"
"2024-03-24T08:15:00.000Z","2024-03-24T08:30:00.000Z","525.83002"
"2024-03-24T08:30:00.000Z","2024-03-24T08:45:00.000Z","514.5"
"2024-03-24T08:45:00.000Z","2024-03-24T09:00:00.000Z","476.60001"
"2024-03-24T09:00:00.000Z","2024-03-24T09:15:00.000Z","426.51001"
"2024-03-24T09:15:00.000Z","2024-03-24T09:30:00.000Z","395.76999"
"2024-03-24T09:30:00.000Z","2024-03-24T09:45:00.000Z","370.76999"
"2024-03-24T09:45:00.000Z","2024-03-24T10:00:00.000Z","357.20001"
"2024-03-24T10:00:00.000Z","2024-03-24T10:15:00.000Z","352.76001"
"2024-03-24T10:15:00.000Z","2024-03-24T10:30:00.000Z","360.23001"
"2024-03-24T10:30:00.000Z","2024-03-24T10:45:00.000Z","374"
"2024-03-24T10:45:00.000Z","2024-03-24T11:00:00.000Z","380.47"
"2024-03-24T11:00:00.000Z","2024-03-24T11:15:00.000Z","386.45999"
"2024-03-24T11:15:00.000Z","2024-03-24T11:30:00.000Z","402.20001"
"2024-03-24T11:30:00.000Z","2024-03-24T11:45:00.000Z","400.76001"
"2024-03-24T11:45:00.000Z","2024-03-24T12:00:00.000Z","423.26001"
"2024-03-24T12:00:00.000Z","2024-03-24T12:15:00.000Z","427.16"
"2024-03-24T12:15:00.000Z","2024-03-24T12:30:00.000Z","466.79999"
"2024-03-24T12:30:00.000Z","2024-03-24T12:45:00.000Z","491.35999"
"2024-03-24T12:45:00.000Z","2024-03-24T13:00:00.000Z","493.47"
"2024-03-24T13:00:00.000Z","2024-03-24T13:15:00.000Z","482.04001"
"2024-03-24T13:15:00.000Z","2024-03-24T13:30:00.000Z","468.84"
"2024-03-24T13:30:00.000Z","2024-03-24T13:45:00.000Z","450.79999"
"2024-03-24T13:45:00.000Z","2024-03-24T14:00:00.000Z","434.82999"
"2024-03-24T14:00:00.000Z","2024-03-24T14:15:00.000Z","420.79999"
"2024-03-24T14:15:00.000Z","2024-03-24T14:30:00.000Z","451.89001"
"2024-03-24T14:30:00.000Z","2024-03-24T14:45:00.000Z","469.23001"
"2024-03-24T14:45:00.000Z","2024-03-24T15:00:00.000Z","390.54001"
"2024-03-24T15:00:00.000Z","2024-03-24T15:15:00.000Z","397.85999"
"2024-03-24T15:15:00.000Z","2024-03-24T15:30:00.000Z","445.60001"
"2024-03-24T15:30:00.000Z","2024-03-24T15:45:00.000Z","470.89001"
"2024-03-24T15:45:00.000Z","2024-03-24T16:00:00.000Z","479.39999"
"2024-03-24T16:00:00.000Z","2024-03-24T16:15:00.000Z","485.53"
"2024-03-24T16:15:00.000Z","2024-03-24T16:30:00.000Z","577.21997"
"2024-03-24T16:30:00.000Z","2024-03-24T16:45:00.000Z","647.85999"
"2024-03-24T16:45:00.000Z","2024-03-24T17:00:00.000Z","671.57001"
"2024-03-24T17:00:00.000Z","2024-03-24T17:15:00.000Z","687.83002"
"2024-03-24T17:15:00.000Z","2024-03-24T17:30:00.000Z","707.13"
"2024-03-24T17:30:00.000Z","2024-03-24T17:45:00.000Z","732.85999"
"2024-03-24T17:45:00.000Z","2024-03-24T18:00:00.000Z","752.77002"
"2024-03-24T18:00:00.000Z","2024-03-24T18:15:00.000Z","754.83002"
"2024-03-24T18:15:00.000Z","2024-03-24T18:30:00.000Z","752.96997"
"2024-03-24T18:30:00.000Z","2024-03-24T18:45:00.000Z","774.22998"
"2024-03-24T18:45:00.000Z","2024-03-24T19:00:00.000Z","773.09998"
"2024-03-24T19:00:00.000Z","2024-03-24T19:15:00.000Z","780.37"
"2024-03-24T19:15:00.000Z","2024-03-24T19:30:00.000Z","746.66998"
"2024-03-24T19:30:00.000Z","2024-03-24T19:45:00.000Z","712.03998"
"2024-03-24T19:45:00.000Z","2024-03-24T20:00:00.000Z","710.71002"
"2024-03-24T20:00:00.000Z","2024-03-24T20:15:00.000Z","713.92999"
"2024-03-24T20:15:00.000Z","2024-03-24T20:30:00.000Z","714.81"
"2024-03-24T20:30:00.000Z","2024-03-24T20:45:00.000Z","708.22998"
"2024-03-24T20:45:00.000Z","2024-03-24T21:00:00.000Z","715.5"
"2024-03-24T21:00:00.000Z","2024-03-24T21:15:00.000Z","720.79999"
"2024-03-24T21:15:00.000Z","2024-03-24T21:30:00.000Z","724.70001"
"2024-03-24T21:30:00.000Z","2024-03-24T21:45:00.000Z","713.77002"
"2024-03-24T21:45:00.000Z","2024-03-24T22:00:00.000Z","697.63"
"2024-03-24T22:00:00.000Z","2024-03-24T22:15:00.000Z","701.90002"
"2024-03-24T22:15:00.000Z","2024-03-24T22:30:00.000Z","714.56"
"2024-03-24T22:30:00.000Z","2024-03-24T22:45:00.000Z","712"
"2024-03-24T22:45:00.000Z","2024-03-24T23:00:00.000Z","718.03003"
"2024-03-24T23:00:00.000Z","2024-03-24T23:15:00.000Z","743.40002"
"2024-03-24T23:15:00.000Z","2024-03-24T23:30:00.000Z","749.07001"
"2024-03-24T23:30:00.000Z","2024-03-24T23:45:00.000Z","722.23999"
"2024-03-24T23:45:00.000Z","2024-03-25T00:00:00.000Z","695.23999"
"2024-03-25T00:00:00.000Z","2024-03-25T00:15:00.000Z","659.44"
"2024-03-25T00:15:00.000Z","2024-03-25T00:30:00.000Z","633.23999"
"2024-03-25T00:30:00.000Z","2024-03-25T00:45:00.000Z","615.73999"
"2024-03-25T00:45:00.000Z","2024-03-25T01:00:00.000Z","591.53998"
"2024-03-25T01:00:00.000Z","2024-03-25T01:15:00.000Z","566.09998"
"2024-03-25T01:15:00.000Z","2024-03-25T01:30:00.000Z","562.79999"
"2024-03-25T01:30:00.000Z","2024-03-25T01:45:00.000Z","549.79999"
"2024-03-25T01:45:00.000Z","2024-03-25T02:00:00.000Z","521.79999"
"2024-03-25T02:00:00.000Z","2024-03-25T02:15:00.000Z","500.70001"
"2024-03-25T02:15:00.000Z","2024-03-25T02:30:00.000Z","498.79999"
"2024-03-25T02:30:00.000Z","2024-03-25T02:45:00.000Z","479.07001"
"2024-03-25T02:45:00.000Z","2024-03-25T03:00:00.000Z","456.92999"
"2024-03-25T03:00:00.000Z","2024-03-25T03:15:00.000Z","425.26999"
"2024-03-25T03:15:00.000Z","2024-03-25T03:30:00.000Z","422.92999"
"2024-03-25T03:30:00.000Z","2024-03-25T03:45:00.000Z","402.57001"
"2024-03-25T03:45:00.000Z","2024-03-25T04:00:00.000Z","389.39999"
"2024-03-25T04:00:00.000Z","2024-03-25T04:15:00.000Z","357.14001"
"2024-03-25T04:15:00.000Z","2024-03-25T04:30:00.000Z","339.20001"
"2024-03-25T04:30:00.000Z","2024-03-25T04:45:00.000Z","352.07001"
"2024-03-25T04:45:00.000Z","2024-03-25T05:00:00.000Z","346.32999"
"2024-03-25T05:00:00.000Z","2024-03-25T05:15:00.000Z","320.41"
"2024-03-25T05:15:00.000Z","2024-03-25T05:30:00.000Z","310.47"
"2024-03-25T05:30:00.000Z","2024-03-25T05:45:00.000Z","293.89999"
"2024-03-25T05:45:00.000Z","2024-03-25T06:00:00.000Z","253.37"
"2024-03-25T06:00:00.000Z","2024-03-25T06:15:00.000Z","213.00999"
"2024-03-25T06:15:00.000Z","2024-03-25T06:30:00.000Z","172.5"
"2024-03-25T06:30:00.000Z","2024-03-25T06:45:00.000Z","147.8"
"2024-03-25T06:45:00.000Z","2024-03-25T07:00:00.000Z","126.7"
"2024-03-25T07:00:00.000Z","2024-03-25T07:15:00.000Z","107.14"
"2024-03-25T07:15:00.000Z","2024-03-25T07:30:00.000Z","82.87"
"2024-03-25T07:30:00.000Z","2024-03-25T07:45:00.000Z","72.1"
"2024-03-25T07:45:00.000Z","2024-03-25T08:00:00.000Z","68.13"
"2024-03-25T08:00:00.000Z","2024-03-25T08:15:00.000Z","65.7"
"2024-03-25T08:15:00.000Z","2024-03-25T08:30:00.000Z","59.47"
"2024-03-25T08:30:00.000Z","2024-03-25T08:45:00.000Z","55"
"2024-03-25T08:45:00.000Z","2024-03-25T09:00:00.000Z","54.2"
"2024-03-25T09:00:00.000Z","2024-03-25T09:15:00.000Z","53.83"
"2024-03-25T09:15:00.000Z","2024-03-25T09:30:00.000Z","52.83"
"2024-03-25T09:30:00.000Z","2024-03-25T09:45:00.000Z","51.53"
"2024-03-25T09:45:00.000Z","2024-03-25T10:00:00.000Z","57.63"
"2024-03-25T10:00:00.000Z","2024-03-25T10:15:00.000Z","76.8"
"2024-03-25T10:15:00.000Z","2024-03-25T10:30:00.000Z","86"
"2024-03-25T10:30:00.000Z","2024-03-25T10:45:00.000Z","85.4"
"2024-03-25T10:45:00.000Z","2024-03-25T11:00:00.000Z","95.9"
"2024-03-25T11:00:00.000Z","2024-03-25T11:15:00.000Z","102.26"
"2024-03-25T11:15:00.000Z","2024-03-25T11:30:00.000Z","106.87"
"2024-03-25T11:30:00.000Z","2024-03-25T11:45:00.000Z","112.13"
"2024-03-25T11:45:00.000Z","2024-03-25T12:00:00.000Z","117.13"
"2024-03-25T12:00:00.000Z","2024-03-25T12:15:00.000Z","116.8"
"2024-03-25T12:15:00.000Z","2024-03-25T12:30:00.000Z","110.3"
"2024-03-25T12:30:00.000Z","2024-03-25T12:45:00.000Z","108.53"
"2024-03-25T12:45:00.000Z","2024-03-25T13:00:00.000Z","112.77"
"2024-03-25T13:00:00.000Z","2024-03-25T13:15:00.000Z","114.4"
"2024-03-25T13:15:00.000Z","2024-03-25T13:30:00.000Z","118.53"
"2024-03-25T13:30:00.000Z","2024-03-25T13:45:00.000Z","114.17"
"2024-03-25T13:45:00.000Z","2024-03-25T14:00:00.000Z","101.74"
"2024-03-25T14:00:00.000Z","2024-03-25T14:15:00.000Z","92.67"
"2024-03-25T14:15:00.000Z","2024-03-25T14:30:00.000Z","86.6"
"2024-03-25T14:30:00.000Z","2024-03-25T14:45:00.000Z","80"
"2024-03-25T14:45:00.000Z","2024-03-25T15:00:00.000Z","72.4"
"2024-03-25T15:00:00.000Z","2024-03-25T15:15:00.000Z","66.4"
"2024-03-25T15:15:00.000Z","2024-03-25T15:30:00.000Z","58.8"
"2024-03-25T15:30:00.000Z","2024-03-25T15:45:00.000Z","57.6"
"2024-03-25T15:45:00.000Z","2024-03-25T16:00:00.000Z","46.17"
"2024-03-25T16:00:00.000Z","2024-03-25T16:15:00.000Z","38.2"
"2024-03-25T16:15:00.000Z","2024-03-25T16:30:00.000Z","31"
"2024-03-25T16:30:00.000Z","2024-03-25T16:45:00.000Z","31"
"2024-03-25T16:45:00.000Z","2024-03-25T17:00:00.000Z","33"
"2024-03-25T17:00:00.000Z","2024-03-25T17:15:00.000Z","43.3"
"2024-03-25T17:15:00.000Z","2024-03-25T17:30:00.000Z","51"
"2024-03-25T17:30:00.000Z","2024-03-25T17:45:00.000Z","54"
"2024-03-25T17:45:00.000Z","2024-03-25T18:00:00.000Z","62.13"
"2024-03-25T18:00:00.000Z","2024-03-25T18:15:00.000Z","67.87"
"2024-03-25T18:15:00.000Z","2024-03-25T18:30:00.000Z","78"
"2024-03-25T18:30:00.000Z","2024-03-25T18:45:00.000Z","76"
"2024-03-25T18:45:00.000Z","2024-03-25T19:00:00.000Z","72"
"2024-03-25T19:00:00.000Z","2024-03-25T19:15:00.000Z","68"
"2024-03-25T19:15:00.000Z","2024-03-25T19:30:00.000Z","63"
"2024-03-25T19:30:00.000Z","2024-03-25T19:45:00.000Z","63"
"2024-03-25T19:45:00.000Z","2024-03-25T20:00:00.000Z","66"
"2024-03-25T20:00:00.000Z","2024-03-25T20:15:00.000Z","70.6"
"2024-03-25T20:15:00.000Z","2024-03-25T20:30:00.000Z","68.97"
"2024-03-25T20:30:00.000Z","2024-03-25T20:45:00.000Z","65"
"2024-03-25T20:45:00.000Z","2024-03-25T21:00:00.000Z","63"
"2024-03-25T21:00:00.000Z","2024-03-25T21:15:00.000Z","59"
"2024-03-25T21:15:00.000Z","2024-03-25T21:30:00.000Z","59"
"2024-03-25T21:30:00.000Z","2024-03-25T21:45:00.000Z","56.8"
"2024-03-25T21:45:00.000Z","2024-03-25T22:00:00.000Z","53"
"2024-03-25T22:00:00.000Z","2024-03-25T22:15:00.000Z","48.6"
"2024-03-25T22:15:00.000Z","2024-03-25T22:30:00.000Z","47"
"2024-03-25T22:30:00.000Z","2024-03-25T22:45:00.000Z","48.03"
"2024-03-25T22:45:00.000Z","2024-03-25T23:00:00.000Z","42"
"2024-03-25T23:00:00.000Z","2024-03-25T23:15:00.000Z","33.8"
"2024-03-25T23:15:00.000Z","2024-03-25T23:30:00.000Z","29"
"2024-03-25T23:30:00.000Z","2024-03-25T23:45:00.000Z","23.6"
"2024-03-25T23:45:00.000Z","2024-03-26T00:00:00.000Z","11.2"
"2024-03-26T00:00:00.000Z","2024-03-26T00:15:00.000Z","9"
"2024-03-26T00:15:00.000Z","2024-03-26T00:30:00.000Z","5.2"
"2024-03-26T00:30:00.000Z","2024-03-26T00:45:00.000Z","11"
"2024-03-26T00:45:00.000Z","2024-03-26T01:00:00.000Z","4"
"2024-03-26T01:00:00.000Z","2024-03-26T01:15:00.000Z","-1.4"
"2024-03-26T01:15:00.000Z","2024-03-26T01:30:00.000Z","-2"
"2024-03-26T01:30:00.000Z","2024-03-26T01:45:00.000Z","-3.7"
"2024-03-26T01:45:00.000Z","2024-03-26T02:00:00.000Z","-5"
"2024-03-26T02:00:00.000Z","2024-03-26T02:15:00.000Z","-5"
"2024-03-26T02:15:00.000Z","2024-03-26T02:30:00.000Z","-5"
"2024-03-26T02:30:00.000Z","2024-03-26T02:45:00.000Z","-5"
"2024-03-26T02:45:00.000Z","2024-03-26T03:00:00.000Z","-4.78"
"2024-03-26T03:00:00.000Z","2024-03-26T03:15:00.000Z","-4"
"2024-03-26T03:15:00.000Z","2024-03-26T03:30:00.000Z","-4"
"2024-03-26T03:30:00.000Z","2024-03-26T03:45:00.000Z","-4"
"2024-03-26T03:45:00.000Z","2024-03-26T04:00:00.000Z","-4"
"2024-03-26T04:00:00.000Z","2024-03-26T04:15:00.000Z","-4"
"2024-03-26T04:15:00.000Z","2024-03-26T04:30:00.000Z","-4.3"
"2024-03-26T04:30:00.000Z","2024-03-26T04:45:00.000Z","-4"
"2024-03-26T04:45:00.000Z","2024-03-26T05:00:00.000Z","-4"
"2024-03-26T05:00:00.000Z","2024-03-26T05:15:00.000Z","-4"
"2024-03-26T05:15:00.000Z","2024-03-26T05:30:00.000Z","-4"
"2024-03-26T05:30:00.000Z","2024-03-26T05:45:00.000Z","-0.6"
"2024-03-26T05:45:00.000Z","2024-03-26T06:00:00.000Z","2"
"2024-03-26T06:00:00.000Z","2024-03-26T06:15:00.000Z","8"
"2024-03-26T06:15:00.000Z","2024-03-26T06:30:00.000Z","16.2"
"2024-03-26T06:30:00.000Z","2024-03-26T06:45:00.000Z","20"
"2024-03-26T06:45:00.000Z","2024-03-26T07:00:00.000Z","20"
"2024-03-26T07:00:00.000Z","2024-03-26T07:15:00.000Z","13.07"
"2024-03-26T07:15:00.000Z","2024-03-26T07:30:00.000Z","4.93"
"2024-03-26T07:30:00.000Z","2024-03-26T07:45:00.000Z","-6.33"
"2024-03-26T07:45:00.000Z","2024-03-26T08:00:00.000Z","-13.13"
"2024-03-26T08:00:00.000Z","2024-03-26T08:15:00.000Z","-18.27"
"2024-03-26T08:15:00.000Z","2024-03-26T08:30:00.000Z","-21.2"
"2024-03-26T08:30:00.000Z","2024-03-26T08:45:00.000Z","-22.4"
"2024-03-26T08:45:00.000Z","2024-03-26T09:00:00.000Z","-22.93"
"2024-03-26T09:00:00.000Z","2024-03-26T09:15:00.000Z","-22.93"
"2024-03-26T09:15:00.000Z","2024-03-26T09:30:00.000Z","-23.43"
"2024-03-26T09:30:00.000Z","2024-03-26T09:45:00.000Z","-21.4"
"2024-03-26T09:45:00.000Z","2024-03-26T10:00:00.000Z","-21.07"
"2024-03-26T10:00:00.000Z","2024-03-26T10:15:00.000Z","-19.8"
"2024-03-26T10:15:00.000Z","2024-03-26T10:30:00.000Z","-18.2"
"2024-03-26T10:30:00.000Z","2024-03-26T10:45:00.000Z","-18.6"
"2024-03-26T10:45:00.000Z","2024-03-26T11:00:00.000Z","-20.33"
"2024-03-26T11:00:00.000Z","2024-03-26T11:15:00.000Z","-22.53"
"2024-03-26T11:15:00.000Z","2024-03-26T11:30:00.000Z","-19.33"
"2024-03-26T11:30:00.000Z","2024-03-26T11:45:00.000Z","-21.63"
"2024-03-26T11:45:00.000Z","2024-03-26T12:00:00.000Z","-22.07"
"2024-03-26T12:00:00.000Z","2024-03-26T12:15:00.000Z","-21.53"
"2024-03-26T12:15:00.000Z","2024-03-26T12:30:00.000Z","-21"
"2024-03-26T12:30:00.000Z","2024-03-26T12:45:00.000Z","-20.27"
"2024-03-26T12:45:00.000Z","2024-03-26T13:00:00.000Z","-18.97"
"2024-03-26T13:00:00.000Z","2024-03-26T13:15:00.000Z","-18.9"
"2024-03-26T13:15:00.000Z","2024-03-26T13:30:00.000Z","-12.53"
"2024-03-26T13:30:00.000Z","2024-03-26T13:45:00.000Z","-13.5"
"2024-03-26T13:45:00.000Z","2024-03-26T14:00:00.000Z","-11.97"
"2024-03-26T14:00:00.000Z","2024-03-26T14:15:00.000Z","-9.13"
"2024-03-26T14:15:00.000Z","2024-03-26T14:30:00.000Z","-10.83"
"2024-03-26T14:30:00.000Z","2024-03-26T14:45:00.000Z","-14.33"
"2024-03-26T14:45:00.000Z","2024-03-26T15:00:00.000Z","-18.3"
"2024-03-26T15:00:00.000Z","2024-03-26T15:15:00.000Z","-18.3"
"2024-03-26T15:15:00.000Z","2024-03-26T15:30:00.000Z","-12.7"
"2024-03-26T15:30:00.000Z","2024-03-26T15:45:00.000Z","-8.8"
"2024-03-26T15:45:00.000Z","2024-03-26T16:00:00.000Z","-5.54"
"2024-03-26T16:00:00.000Z","2024-03-26T16:15:00.000Z","2.57"
"2024-03-26T16:15:00.000Z","2024-03-26T16:30:00.000Z","17.46"
"2024-03-26T16:30:00.000Z","2024-03-26T16:45:00.000Z","45.1"
"2024-03-26T16:45:00.000Z","2024-03-26T17:00:00.000Z","76.73"
"2024-03-26T17:00:00.000Z","2024-03-26T17:15:00.000Z","114.26"
"2024-03-26T17:15:00.000Z","2024-03-26T17:30:00.000Z","161.49001"
"2024-03-26T17:30:00.000Z","2024-03-26T17:45:00.000Z","223.73"
"2024-03-26T17:45:00.000Z","2024-03-26T18:00:00.000Z","274.98999"
"2024-03-26T18:00:00.000Z","2024-03-26T18:15:00.000Z","339.56"
"2024-03-26T18:15:00.000Z","2024-03-26T18:30:00.000Z","403.35999"
"2024-03-26T18:30:00.000Z","2024-03-26T18:45:00.000Z","491.62"
"2024-03-26T18:45:00.000Z","2024-03-26T19:00:00.000Z","595.82001"
"2024-03-26T19:00:00.000Z","2024-03-26T19:15:00.000Z","698.41998"
"2024-03-26T19:15:00.000Z","2024-03-26T19:30:00.000Z","805.32001"
"2024-03-26T19:30:00.000Z","2024-03-26T19:45:00.000Z","951.52002"
"2024-03-26T19:45:00.000Z","2024-03-26T20:00:00.000Z","1085.05005"
"2024-03-26T20:00:00.000Z","2024-03-26T20:15:00.000Z","1168.26001"
"2024-03-26T20:15:00.000Z","2024-03-26T20:30:00.000Z","1243.08997"
"2024-03-26T20:30:00.000Z","2024-03-26T20:45:00.000Z","1292.63"
"2024-03-26T20:45:00.000Z","2024-03-26T21:00:00.000Z","1362.01001"
"2024-03-26T21:00:00.000Z","2024-03-26T21:15:00.000Z","1438.58997"
"2024-03-26T21:15:00.000Z","2024-03-26T21:30:00.000Z","1536.45996"
"2024-03-26T21:30:00.000Z","2024-03-26T21:45:00.000Z","1639.65002"
"2024-03-26T21:45:00.000Z","2024-03-26T22:00:00.000Z","1745.58997"
